Chain ID Counter,Post in Chain Counter,chainid,id,locality,District,City,Country,Continent,longname,postdate,postings,subject,usertext
294,3,14431551,117925634,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",2. Re: Chungking Mansions,"Over the years, the main issue was fire hazard. And there had been a few times with significant burns. And occasional homicides. And small crimes. But on the fire risks, over the years they (the building owner? forced by government?) had cleaned up a bit - not have so many obstructions to fire exits kind of things."
294,4,14431551,117927962,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,3. Re: Chungking Mansions,"Those were things of manyh years ago. In recent decades,I rarely heard of anything about it. When compared with Yuen Long and Wong Tai Sin districts, where human choppings are weekly occurrences, Chungking Mansions is quite a safe place."
294,5,14431551,117931742,"Hong Kong, China",,Hong Kong,China,Asia,hkg2009hkg,1 year ago,897,4. Re: Chungking Mansions,"If just there to eat and explore the interesting small shops, be viligant against petty crimes such as thefts. With a lot of strangers coming in and out of the many hostels, restaurants, money changers, and more, it's hard to trace and find the culprits. But I've tried their Indian restaurants many times before with no issues. I wouldn't recommend staying here to save a buck though - too many bad reviews but I guess you get what you pay for."
294,6,14431551,117932054,,,,,,Alamigo,1 year ago,"1,154",5. Re: Chungking Mansions,"If you'll be meeting Hong Kong friends, you should at least be aware that whatever improvements have been made to CKM in recent years, its reputation among HK people remains dismal as ever. So better to avoid mentioning to them where you're staying! Edited: 1 year ago"
294,7,14431551,117934786,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,6. Re: Chungking Mansions,"When it comes to cheap and authentic curry, Chungking Mansions is second to none. By the way, the one in 7E is quite reputable and gets a lot of thumb-ups, you may give it a try next time."
294,8,14431551,117941331,"Edmonton, Canada",,Edmonton,Canada,North America,ViajeroPerdido,1 year ago,"9,681",7. Re: Chungking Mansions,"I feel my life won't be truly complete until I've stayed a night at Chungking Mansions, AND the Peninsula. Preferably in that order. Not sure about burning the luggage in between, hmm... Gordon Matthews has a great book about CKM: Ghetto at the Center of the World."
294,9,14431551,117941539,"Qingdao, China",Unknown,Qingdao,China,Asia,Bruce Shaw,1 year ago,"1,537",8. Re: Chungking Mansions,"I had walked around the building many times, but didn't dare to get in... Maybe next time."
294,10,14431551,117942487,"Hong Kong, China",,Hong Kong,China,Asia,travelem2,1 year ago,"2,263",9. Re: Chungking Mansions,"Recent news of Chungking Mansions: Jun 19: Smashed drug den at Chungking Mansions and arrested 6 people, including fake refugees from Gambia https://hk.on.cc/hk/bkn/cnt/news/20230425/bkn-20230425231523295-0425_00822_001.html Mar 25: 4 South Asian thieves wore reflective clothing and held knives to break into Chongqing Mansion watches and robbed 46 watches worth over 10 million https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20230325/s00001/1679732920415/4%E5%8D%97%E4%BA%9E%E8%B3%8A%E7%A9%BF%E5%8F%8D%E5%85%89%E8%A1%A3%E6%8C%81%E5%88%80%E9%97%96%E9%87%8D%E6%85%B6%E5%A4%A7%E5%BB%88%E8%A1%A8%E8%A1%8C-%E5%8A%AB46%E5%90%8D%E8%A1%A8%E5%83%B9%E5%80%BC%E9%81%8E%E5%8D%83%E8%90%AC Feb 25: The Sotheast Asia gang opened a blockbuster film with guns outside the Chongqing Mansion, causing damage to the shops https://hk.news.yahoo.com/%E5%8D%97%E4%BA%9E%E5%B9%AB%E9%87%8D%E6%85%B6%E5%A4%A7%E5%BB%88%E5%A4%96%E6%8C%81%E6%A2%B0%E9%96%8B%E5%A4%A7%E7%89%87-%E6%AE%83%E5%8F%8A%E5%BA%97%E8%88%96-005724468.html"
294,11,14431551,117947246,"Hong Kong, China",,Hong Kong,China,Asia,travelem2,1 year ago,"2,263",10. Re: Chungking Mansions,"Today's news: Chongqing Mansions was covered in blood, the police received a report that two men beheaded each other, a large number of police officers searched https://hk.news.yahoo.com/%E9%87%8D%E6%85%B6%E5%A4%A7%E5%BB%88%E6%BB%BF%E5%9C%B0%E8%A1%80%E8%B7%A1-%E8%AD%A6%E6%8E%A5%E5%A0%B1%E6%8C%87%E5%85%A9%E7%94%B7%E4%BA%92%E6%96%AC-%E5%A4%A7%E6%89%B9%E8%AD%A6%E5%93%A1%E6%90%9C%E7%B4%A2-131522550.html"
294,12,14431551,117947589,"Edmonton, Canada",,Edmonton,Canada,North America,ViajeroPerdido,1 year ago,"9,681",11. Re: Chungking Mansions,"CKM has its own topic page on SCMP, a local English-language news site. Lots of interesting stories there, but only a few sordid ones, spread out over the years. It looks like balanced coverage. https://www.scmp.com/topics/chungking-mansions"
294,13,14431551,117952846,"Hong Kong, China",,Hong Kong,China,Asia,travelem2,1 year ago,"2,263",12. Re: Chungking Mansions,Dec 22 Three arrested over teen death in Chungking Mansion https://www.thestandard.com.hk/breaking-news/section/4/198353/Three-arrested-over-teen-death-in-Chungking-Mansion
294,14,14431551,117969078,"Hong Kong, China",,Hong Kong,China,Asia,Jensimann,1 year ago,843,13. Re: Chungking Mansions,"Totally irrelevant to tourists. It's the very best place in Hong Kong to change cash. Good for Indian groceries, and plenty of good food/restaurant choices."
294,15,14431551,117973777,"Amsterdam, The...",Unknown,Amsterdam,Netherlands,Europe,Karim Omari,1 year ago,26,14. Re: Chungking Mansions,They beheaded each other? What the hell?!
294,16,14431551,117974794,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",15. Re: Chungking Mansions,"It is a poor Chinese to English translation of a yahoo (Chinese) article. There has been no beheadings, just a knife fight between two people. They both ran away afterwards with their heads still attached to their necks as far as witnesses have confirmed. Edited: 1 year ago"
294,17,14431551,117975282,"Hong Kong, China",,Hong Kong,China,Asia,hkg2009hkg,1 year ago,897,16. Re: Chungking Mansions,I was wondering how 2 people can physically behead each other ... without a head can the lad behead the other?
294,18,14431551,117976641,"Hong Kong, China",,Hong Kong,China,Asia,travelem2,1 year ago,"2,263",17. Re: Chungking Mansions,Whether they were beheaded each other isn't the point. The fact is that someone was attacked by knife in Chungking Mansions and blood was all over the floor.
295,1,14432579,117934728,"Tel Aviv, Israel",Tel Aviv,Tel Aviv-Yafo,Israel,Asia,janivr,1 year ago,92,August family trip: Disneyland or Ocean Park?,"Hi We arrive in HK in mid-August. The kids are 6,12,15. What would be better for us: Disneyland or Ocean Park? Thanks"
295,2,14432579,117935174,"Singapore, Singapore",,,Singapore,Asia,minxbaby,1 year ago,"31,760",1. Re: August family trip: Disneyland or Ocean Park?,https://www.tripadvisor.com.sg/ShowTopic-g294217-i1496-k14405806-Hong_Kong_Disneyland_or_Ocean_Park-Hong_Kong.html
295,3,14432579,117938526,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",2. Re: August family trip: Disneyland or Ocean Park?,It mostly depends on your personal interests.
295,4,14432579,117944118,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",3. Re: August family trip: Disneyland or Ocean Park?,"Do you like Disney movies, characters and rides or sea animals, ocean education and related rides better? Watch a few Youtube videos posted for both and get a feel for what they have to offer, this will help you and your family decide which you are more interested in visiting while here in HK. In the end, they are both very popular theme parks so you'll likely have a good time whichever you pick."
295,5,14432579,117958080,"Hong Kong, China",,Hong Kong,China,Asia,Vincent CW,1 year ago,147,4. Re: August family trip: Disneyland or Ocean Park?,"Oh please, as a local, I would completely recommend Ocean Park over Disneyland, unless you are a fan of Disneyland and would like to visit every single one on the planet. The one in Hong Kong is miserably small. If you have visited other Disneylands, you might even find it boring and unworthy. Ocean park, on the other hand, is completely different. They have not only rides, but a lot of information of education on environmental protection. Of course, if you have enough time, why not both?"
296,1,14432645,117935109,,,,,,Drnash78,1 year ago,44,First time in hong kong,Hello everyone we are a family of 4 and will be visiting hong kong for the first time for 4 days in july. We were interested in doing a day trip to Macau as looks interesting. Any advice on taking feries round trip on the 3rd july ? Any websites to book tickets in advance? Or do we just turn up and book? Any advice will be appreciated. We will be staying at hotel Royal Plaza kowloon and any advice about the hotel/surrounding interesting things to do/good chinese food around and commuting to see sites from our hotel would be much appreciated Thank you in advance🙏
296,2,14432645,117935192,"Singapore, Singapore",,,Singapore,Asia,minxbaby,1 year ago,"31,767",1. Re: First time in hong kong,July is also hot and humid like August so you can refer to the discussion here. https://www.tripadvisor.com.sg/ShowTopic-g294217-i1496-k14420121-Hk_holiday-Hong_Kong.html
296,3,14432645,117938544,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",2. Re: First time in hong kong,"Mind the long travel time to/from Macau of 2-3 hours one way. As you have only four days in Hong Kong, you may be better off spending it in Hong Kong which has more than enough to offer by itself."
296,4,14432645,117939038,,,,,,Drnash78,1 year ago,44,3. Re: First time in hong kong,Thank you for your reply . I was under the impression the ferry only took about an hour each way? Maybe i am wrong?
296,5,14432645,117940597,,,,,,Alamigo,1 year ago,"1,154",4. Re: First time in hong kong,That's just the time sitting on the moving ferry. You have to go through immigration at each end -- four times on a round-trip -- and there's waiting involved and getting to/from the terminals. This is your first time too so it'll be a bit confusing. Doable certainly but it can be exhausting. Note that ferry service is often suspended in Summer when typhoons approach. Summer's also not a great time to be strolling around Macau. Edited: 1 year ago
